offset	next_record_offset	type_code	verdict	path	declared_length	metadata_length	payload_count	payload_tags	payload_offsets	payload_lengths	payload_hashes	xattr_names
13374316034	13374316555	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/emergencyCAT3.patternxml	253	253	1	DATA	13374316287	268	None	
13374316555	13374317076	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/emergencyCAT4.patternxml	253	253	1	DATA	13374316808	268	None	
13374317076	13374317597	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/emergencyCAT5.patternxml	253	253	1	DATA	13374317329	268	None	
13374317597	13374318225	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_declineEducationOfferAcknowledgement.patternxml	296	296	1	DATA	13374317893	332	None	
13374318225	13374318850	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_dismissedOfferToHelpAcknowledgement.patternxml	295	295	1	DATA	13374318520	330	None	
13374318850	13374319401	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_educationOffer.patternxml	263	263	1	DATA	13374319113	288	None	
13374319401	13374319943	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_offerToHelp.patternxml	260	260	1	DATA	13374319661	282	None	
13374319943	13374320497	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_offerToHelpOnly.patternxml	264	264	1	DATA	13374320207	290	None	
13374320497	13374321101	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_secondGreetingEducationOffer.patternxml	288	288	1	DATA	13374320785	316	None	
13374321101	13374321696	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_secondGreetingOfferToHelp.patternxml	285	285	1	DATA	13374321386	310	None	
13374321696	13374322270	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_subsequentGreeting.patternxml	278	278	1	DATA	13374321974	296	None	
13374322270	13374322859	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/pattern/SocialConversation.patternfamily/greeting_wellwishAcknowledgement.patternxml	283	283	1	DATA	13374322553	306	None	
13374322859	13374324795	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/schema/socialConversation.Usage.catschema	240	240	1	DATA	13374323099	1696	None	
13374324795	13374325982	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/visual/SocialConversation.catfamily/Sash.vcatxml	247	247	1	DATA	13374325042	940	None	
13374325982	13374327572	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/visual/SocialConversation.catfamily/buttonResponse_Visual.vcatxml	264	264	1	DATA	13374326246	1326	None	
13374327572	13374332465	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/visual/SocialConversation.catfamily/dalRockPaperScissor_result.vcatxml	269	269	1	DATA	13374327841	4624	None	
13374332465	13374339268	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/ar/visual/SocialConversation.catfamily/dalRockPaperScissor_startPrompt.vcatxml	274	274	1	DATA	13374332739	6529	None	
13374339268	13374339812	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/DialogAssetDelivery.plist	213	213	1	DATA	13374339481	331	None	
13374339812	13374340183	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonAnotherJoke.cat/da.cat.bin	256	256	1	DATA	13374340068	115	None	
13374340183	13374340613	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonAppleApproachToPrivacy.cat/da.cat.bin	267	267	1	DATA	13374340450	163	None	
13374340613	13374341049	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonAreYouAlwaysListening.cat/da.cat.bin	266	266	1	DATA	13374340879	170	None	
13374341049	13374341485	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonFeelingEscalate.cat/da.cat.bin	260	260	1	DATA	13374341309	176	None	
13374341485	13374341923	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonFeelingTrustSiri.cat/da.cat.bin	261	261	1	DATA	13374341746	177	None	
13374341923	13374342296	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonFlipACoin.cat/da.cat.bin	254	254	1	DATA	13374342177	119	None	
13374342296	13374342734	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonInappropriateSexualityGender.cat/da.cat.bin	273	273	1	DATA	13374342569	165	None	
13374342734	13374343153	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonRespectPrivacy.cat/da.cat.bin	259	259	1	DATA	13374342993	160	None	
13374343153	13374343558	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonStopAsianHate.cat/da.cat.bin	258	258	1	DATA	13374343411	147	None	
13374343558	13374343980	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonWhoAreYouVotingFor.cat/da.cat.bin	263	263	1	DATA	13374343821	159	None	
13374343980	13374344384	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/buttonWhyAmISexuality.cat/da.cat.bin	260	260	1	DATA	13374344240	144	None	
13374344384	13374344771	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAlSalamAleykoum.cat/da.cat.bin	257	257	1	DATA	13374344641	130	None	
13374344771	13374345269	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAllIWantForChristmasIsYou.cat/da.cat.bin	267	267	1	DATA	13374345038	231	None	
13374345269	13374345709	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAmIBoring.cat/da.cat.bin	251	251	1	DATA	13374345520	189	None	
13374345709	13374346256	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAmIRacist.cat/da.cat.bin	251	251	1	DATA	13374345960	296	None	
13374346256	13374347734	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAnimalJoke.cat/da.cat.bin	252	252	1	DATA	13374346508	1226	None	
13374347734	13374348311	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAnswerYoureWelcome.cat/da.cat.bin	260	260	1	DATA	13374347994	317	None	
13374348311	13374348737	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAppleApproachToPrivacy.cat/da.cat.bin	264	264	1	DATA	13374348575	162	None	
13374348737	13374350539	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAprilFoolsPranks.cat/da.cat.bin	258	258	1	DATA	13374348995	1544	None	
13374350539	13374351403	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAprilFoolsSiri.cat/da.cat.bin	256	256	1	DATA	13374350795	608	None	
13374351403	13374352028	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouARobot.cat/da.cat.bin	254	254	1	DATA	13374351657	371	None	
13374352028	13374352676	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouAlwaysListening.cat/da.cat.bin	263	263	1	DATA	13374352291	385	None	
13374352676	13374353088	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouAnAlien.cat/_params.cat.bin	260	260	1	DATA	13374352936	152	None	
13374353088	13374353650	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouAnAlien.cat/da.cat.bin	255	255	1	DATA	13374353343	307	None	
13374353650	13374354054	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouAssistant.cat/da.cat.bin	257	257	1	DATA	13374353907	147	None	
13374354054	13374354523	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouAvailable.cat/da.cat.bin	257	257	1	DATA	13374354311	212	None	
13374354523	13374355034	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouBored.cat/da.cat.bin	253	253	1	DATA	13374354776	258	None	
13374355034	13374355584	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouFasting.cat/da.cat.bin	255	255	1	DATA	13374355289	295	None	
13374355584	13374356366	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouMyFriend.cat/da.cat.bin	256	256	1	DATA	13374355840	526	None	
13374356366	13374356736	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouNaked.cat/da.cat.bin	253	253	1	DATA	13374356619	117	None	
13374356736	13374357308	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouNice.cat/da.cat.bin	252	252	1	DATA	13374356988	320	None	
13374357308	13374357736	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouOtherAssistant.cat/da.cat.bin	262	262	1	DATA	13374357570	166	None	
13374357736	13374358239	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouPretty.cat/da.cat.bin	254	254	1	DATA	13374357990	249	None	
13374358239	13374358658	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouRacist.cat/da.cat.bin	254	254	1	DATA	13374358493	165	None	
13374358658	13374359116	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouSerious.cat/da.cat.bin	255	255	1	DATA	13374358913	203	None	
13374359116	13374359525	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouSingle.cat/da.cat.bin	254	254	1	DATA	13374359370	155	None	
13374359525	13374360123	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouSmart.cat/da.cat.bin	253	253	1	DATA	13374359778	345	None	
13374360123	13374360667	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouTired.cat/da.cat.bin	253	253	1	DATA	13374360376	291	None	
13374360667	13374361182	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAreYouWorking.cat/da.cat.bin	255	255	1	DATA	13374360922	260	None	
13374361182	13374361596	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAskMeSomething.cat/_params.cat.bin	261	261	1	DATA	13374361443	153	None	
13374361596	13374362141	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAskMeSomething.cat/da.cat.bin	256	256	1	DATA	13374361852	289	None	
13374362141	13374362609	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAssistant.cat/da.cat.bin	251	251	1	DATA	13374362392	217	None	
13374362609	13374363155	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAssistantBoring.cat/da.cat.bin	257	257	1	DATA	13374362866	289	None	
13374363155	13374363732	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAssistantCool.cat/da.cat.bin	255	255	1	DATA	13374363410	322	None	
13374363732	13374364297	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAssistantFunny.cat/da.cat.bin	256	256	1	DATA	13374363988	309	None	
13374364297	13374364837	F	metadata_overrun	System/Library/Assistant/FlowDelegatePlugins/SocialConversationFlowDelegatePlugin.bundle/Contents/Resources/Templates/da/dialog/SocialConversation.catfamily/dalAssistantGoodJob.cat/da.cat.bin	258	258	1	DATA	13374364555	282	None	
